Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,No,Travel_Rarely,1049,Research & Development,12,1,Medical,1,141,4,Male,84,1,5,Manufacturing Director,1,Divorced,3440,2378,3,Y,Yes,16,3,1,80,0,17,0,1,5,11,10,13
30,No,Travel_Rarely,786,Sales,29,2,Medical,1,142,4,Female,55,1,5,Healthcare Representative,1,Married,11234,21039,5,Y,Yes,16,3,1,80,1,15,3,3,12,10,4,16
49,No,Travel_Rarely,266,Sales,11,1,Other,1,143,4,Male,82,1,5,Sales Representative,2,Married,8367,9109,2,Y,No,22,3,4,80,1,5,2,2,10,5,5,5
24,No,Travel_Frequently,1466,Research & Development,17,1,Technical Degree,1,144,2,Female,95,1,4,Sales Representative,4,Single,14490,21968,0,Y,No,13,3,3,80,3,1,2,2,12,7,3,5
39,No,Travel_Rarely,1009,Sales,8,3,Technical Degree,1,145,4,Female,68,2,4,Sales Representative,2,Married,3594,13925,5,Y,Yes,24,3,2,80,0,9,4,3,12,10,9,9
45,No,Travel_Rarely,979,Research & Development,17,1,Medical,1,146,3,Male,36,3,5,Research Director,2,Single,19820,19524,0,Y,No,12,3,3,80,3,3,6,2,19,2,9,9
19,Yes,Travel_Rarely,941,Sales,21,1,Medical,1,147,1,Male,68,2,4,Healthcare Representative,1,Divorced,6517,22119,8,Y,Yes,19,3,4,80,0,9,3,4,14,15,11,2
59,No,Travel_Rarely,164,Research & Development,25,3,Marketing,1,148,3,Female,61,1,5,Sales Executive,4,Married,10219,16911,0,Y,No,18,3,4,80,2,8,0,2,12,5,5,0
23,No,Travel_Frequently,1190,Research & Development,23,2,Technical Degree,1,149,4,Male,55,3,3,Human Resources,2,Divorced,7310,19045,5,Y,No,24,3,2,80,0,23,5,1,10,8,6,14
45,No,Travel_Frequently,532,Research & Development,20,1,Other,1,150,2,Female,58,3,4,Human Resources,2,Married,4539,23820,0,Y,Yes,14,3,1,80,0,4,5,4,18,8,1,3
45,No,Travel_Rarely,1173,Research & Development,11,5,Human Resources,1,151,4,Male,54,4,1,Sales Representative,3,Married,15744,15163,6,Y,No,16,3,4,80,0,34,0,4,7,5,13,9
37,No,Travel_Rarely,1437,Sales,25,2,Human Resources,1,152,4,Male,85,1,4,Manager,1,Single,19625,26587,2,Y,No,13,3,1,80,0,3,4,4,19,4,14,16
47,No,Non-Travel,1432,Research & Development,25,2,Medical,1,153,4,Male,60,1,3,Healthcare Representative,3,Single,7378,23593,5,Y,Yes,21,3,4,80,0,34,5,3,7,0,6,9
28,No,Travel_Rarely,214,Sales,2,1,Medical,1,154,4,Male,95,2,3,Healthcare Representative,3,Married,10365,2387,6,Y,No,18,3,3,80,0,12,4,3,9,2,6,3
45,No,Travel_Rarely,668,Sales,10,3,Human Resources,1,155,4,Male,31,3,4,Laboratory Technician,2,Married,12422,21407,0,Y,No,13,3,2,80,3,36,5,4,15,2,1,4
42,No,Travel_Rarely,1465,Research & Development,10,2,Marketing,1,156,1,Female,76,3,2,Sales Executive,1,Single,5911,12111,0,Y,Yes,12,3,4,80,2,31,5,3,18,11,2,6
56,No,Travel_Rarely,741,Research & Development,11,3,Marketing,1,157,3,Male,58,1,5,Manager,4,Divorced,1403,14683,4,Y,No,17,3,3,80,3,0,3,2,10,3,2,7
50,Yes,Travel_Rarely,594,Research & Development,28,5,Marketing,1,158,2,Female,78,4,5,Research Director,2,Married,14180,23119,5,Y,Yes,24,3,4,80,2,10,4,3,12,15,0,0
18,No,Travel_Frequently,1392,Sales,6,3,Life Sciences,1,159,4,Female,61,1,3,Research Scientist,4,Single,5163,26675,8,Y,No,13,3,2,80,3,25,2,3,8,10,0,7
44,No,Travel_Frequently,1040,Research & Development,4,4,Other,1,160,2,Female,59,3,4,Research Director,4,Married,17471,16310,0,Y,No,23,3,3,80,3,2,0,4,19,7,9,16
30,No,Travel_Rarely,1203,Sales,24,3,Life Sciences,1,161,1,Male,44,4,2,Research Director,1,Single,15336,17209,3,Y,No,19,3,1,80,0,12,5,1,18,8,10,8
58,No,Travel_Rarely,1422,Research & Development,12,2,Medical,1,162,3,Female,91,4,1,Research Director,3,Divorced,6470,24855,7,Y,No,13,3,4,80,3,31,6,1,15,13,5,15
20,No,Travel_Rarely,1067,Research & Development,11,3,Marketing,1,163,4,Female,46,3,5,Laboratory Technician,1,Married,15953,4771,8,Y,Yes,18,3,4,80,2,22,2,1,6,14,8,8
56,No,Travel_Rarely,921,Research & Development,23,3,Marketing,1,164,1,Female,51,1,2,Research Director,4,Married,7276,6169,2,Y,Yes,12,3,3,80,1,22,1,2,18,8,8,15
23,No,Travel_Rarely,301,Research & Development,23,4,Human Resources,1,165,1,Female,59,1,5,Manufacturing Director,2,Divorced,6739,25647,1,Y,No,19,3,2,80,2,29,2,3,11,16,10,12
25,No,Travel_Rarely,748,Human Resources,27,4,Human Resources,1,166,3,Female,45,1,4,Laboratory Technician,4,Married,7523,24619,3,Y,Yes,11,3,4,80,3,5,6,1,14,8,13,4
44,No,Non-Travel,659,Research & Development,26,1,Marketing,1,167,4,Female,81,2,5,Human Resources,2,Married,15993,12055,1,Y,No,22,3,3,80,1,6,0,4,13,2,0,1
26,No,Travel_Frequently,1141,Research & Development,25,2,Technical Degree,1,168,3,Male,37,2,1,Research Director,2,Married,13873,6019,0,Y,No,13,3,2,80,0,29,1,1,10,15,11,3
54,No,Travel_Rarely,577,Research & Development,13,1,Human Resources,1,169,3,Female,93,4,4,Research Scientist,1,Single,14419,22654,2,Y,No,21,3,4,80,1,36,3,1,9,12,6,11
50,No,Travel_Rarely,587,Research & Development,5,4,Other,1,170,2,Female,68,1,3,Research Director,4,Single,15457,7856,6,Y,No,24,3,3,80,0,31,6,3,10,16,5,2
59,No,Travel_Rarely,1082,Research & Development,6,3,Life Sciences,1,171,2,Male,60,2,2,Laboratory Technician,3,Married,3064,16650,0,Y,No,12,3,2,80,2,5,1,3,5,3,3,3
41,No,Non-Travel,878,Research & Development,1,4,Other,1,172,3,Female,41,4,5,Manager,4,Divorced,6315,17927,1,Y,Yes,23,3,4,80,1,34,4,3,1,8,10,3
32,No,Travel_Rarely,439,Sales,6,5,Human Resources,1,173,2,Male,62,3,4,Healthcare Representative,4,Divorced,11566,14715,0,Y,No,24,3,4,80,1,31,0,2,10,8,2,15
49,No,Travel_Rarely,711,Research & Development,18,3,Marketing,1,174,1,Male,87,3,4,Research Director,3,Married,1317,18418,7,Y,No,23,3,2,80,1,11,4,2,18,17,8,10
49,No,Travel_Rarely,215,Human Resources,22,1,Medical,1,175,3,Female,41,1,5,Human Resources,1,Single,18886,15682,4,Y,No,22,3,2,80,0,3,2,1,5,13,9,12
41,No,Travel_Frequently,173,Research & Development,9,3,Technical Degree,1,176,4,Female,54,3,3,Sales Representative,4,Single,7130,17260,7,Y,No,17,3,3,80,0,31,3,3,13,2,4,10
58,Yes,Travel_Frequently,1392,Sales,24,5,Human Resources,1,177,4,Male,67,3,5,Manager,4,Married,8419,13831,2,Y,Yes,15,3,4,80,2,34,0,1,19,3,7,6
29,No,Travel_Rarely,215,Sales,25,4,Other,1,178,1,Male,77,3,3,Manager,2,Single,3042,14164,6,Y,No,18,3,4,80,2,15,3,4,5,0,3,13
56,No,Travel_Frequently,1287,Human Resources,29,2,Medical,1,179,4,Male,84,4,5,Sales Executive,4,Single,5598,9618,7,Y,No,12,3,3,80,3,14,5,4,16,17,3,3
19,No,Travel_Rarely,1345,Research & Development,15,2,Human Resources,1,180,4,Male,32,3,4,Healthcare Representative,3,Divorced,11214,5380,5,Y,No,18,3,4,80,0,1,0,3,9,3,5,7
20,No,Travel_Rarely,225,Research & Development,26,2,Marketing,1,181,3,Female,98,3,1,Research Director,2,Married,1118,23860,6,Y,No,17,3,4,80,2,5,6,3,0,9,5,11
54,No,Travel_Frequently,756,Sales,8,4,Marketing,1,182,1,Male,64,4,1,Manager,1,Single,1709,25927,1,Y,No,22,3,4,80,1,13,4,4,2,3,2,12
34,No,Travel_Frequently,1299,Research & Development,19,2,Marketing,1,183,3,Male,80,2,4,Sales Executive,2,Single,16857,17163,7,Y,No,21,4,1,80,1,28,2,3,7,16,14,8
19,No,Travel_Rarely,763,Sales,24,5,Marketing,1,184,1,Male,56,4,1,Healthcare Representative,3,Single,13601,21560,4,Y,Yes,15,3,2,80,1,25,1,2,7,7,1,8
19,No,Travel_Rarely,1498,Sales,16,4,Human Resources,1,185,3,Female,66,2,3,Healthcare Representative,3,Married,4250,16725,6,Y,Yes,12,3,1,80,2,17,3,2,19,8,10,1
45,No,Travel_Frequently,1090,Sales,6,2,Technical Degree,1,186,3,Male,45,4,4,Laboratory Technician,2,Married,9061,10367,0,Y,No,20,3,1,80,1,3,0,3,14,15,8,2
40,No,Travel_Frequently,1117,Research & Development,29,1,Technical Degree,1,187,2,Male,54,1,3,Research Director,1,Single,9609,20537,4,Y,No,21,3,2,80,1,36,0,4,6,14,1,11
54,No,Travel_Frequently,958,Research & Development,6,4,Other,1,188,4,Female,62,3,4,Human Resources,2,Divorced,3603,6687,0,Y,No,17,3,1,80,0,37,5,1,10,15,8,16
49,No,Travel_Rarely,184,Research & Development,22,4,Human Resources,1,189,1,Female,91,2,3,Manager,1,Divorced,13046,15474,7,Y,No,20,3,3,80,0,24,3,3,6,11,11,3
50,No,Non-Travel,732,Research & Development,3,3,Marketing,1,190,4,Male,46,4,3,Manager,2,Married,18485,15201,3,Y,No,14,3,1,80,2,28,1,3,3,17,10,13
18,No,Non-Travel,550,Research & Development,10,2,Technical Degree,1,191,2,Male,72,2,1,Research Scientist,3,Divorced,8857,3586,3,Y,No,14,3,3,80,0,33,2,1,11,6,13,8
36,No,Travel_Rarely,617,Research & Development,1,1,Human Resources,1,192,1,Male,59,2,4,Research Scientist,4,Single,12620,10056,1,Y,No,18,3,2,80,3,15,0,3,5,15,7,7
19,No,Travel_Frequently,945,Research & Development,28,5,Medical,1,193,2,Female,70,3,5,Manager,4,Married,9177,15590,4,Y,No,16,3,4,80,2,36,0,1,13,5,10,0
43,No,Travel_Rarely,794,Human Resources,14,4,Technical Degree,1,194,4,Female,33,2,1,Research Director,1,Married,19645,7422,0,Y,No,19,3,2,80,3,29,3,4,11,5,12,12
49,No,Travel_Rarely,649,Research & Development,4,5,Technical Degree,1,195,3,Male,95,4,3,Research Scientist,1,Divorced,12826,22042,8,Y,No,21,3,2,80,3,22,3,2,10,5,9,2
23,No,Travel_Rarely,1028,Research & Development,26,5,Other,1,196,2,Male,89,1,3,Human Resources,1,Married,14890,2952,4,Y,No,12,3,1,80,2,35,0,4,18,14,6,13
49,No,Travel_Rarely,215,Research & Development,12,5,Technical Degree,1,197,2,Male,38,1,5,Human Resources,3,Divorced,17892,24654,5,Y,No,15,3,2,80,0,27,0,2,4,1,11,5
21,No,Travel_Rarely,1131,Research & Development,6,3,Medical,1,198,3,Female,60,3,5,Manufacturing Director,2,Divorced,19763,7365,1,Y,No,16,3,2,80,0,0,5,1,13,8,4,3
28,No,Travel_Frequently,1341,Research & Development,11,5,Marketing,1,199,4,Male,98,4,3,Manufacturing Director,3,Single,14830,21255,0,Y,Yes,18,3,3,80,2,7,0,2,15,7,12,0
34,No,Travel_Rarely,503,Sales,12,2,Life Sciences,1,200,2,Male,53,4,5,Manufacturing Director,4,Divorced,10484,14521,3,Y,No,14,3,4,80,3,14,4,4,12,6,2,9
55,Yes,Travel_Rarely,403,Research & Development,10,2,Other,1,201,4,Female,53,1,2,Healthcare Representative,1,Divorced,6495,12906,6,Y,Yes,21,3,1,80,2,33,0,2,19,15,1,12
41,No,Non-Travel,839,Research & Development,18,1,Medical,1,202,3,Male,74,4,1,Research Director,2,Married,12267,4978,5,Y,No,17,3,4,80,2,18,2,1,3,14,10,11
22,No,Travel_Rarely,187,Sales,7,1,Other,1,203,1,Female,66,2,4,Research Scientist,4,Single,8398,15750,0,Y,Yes,21,3,4,80,1,29,2,2,10,8,7,10
51,No,Travel_Rarely,1133,Research & Development,7,5,Human Resources,1,204,2,Female,87,3,5,Healthcare Representative,4,Single,7743,12001,0,Y,No,17,3,4,80,1,9,6,3,16,14,1,3
23,No,Travel_Rarely,407,Research & Development,11,5,Marketing,1,205,4,Male,52,1,5,Research Scientist,4,Divorced,6171,12998,7,Y,Yes,14,4,1,80,3,26,5,4,6,1,7,16
39,No,Travel_Rarely,533,Research & Development,4,3,Technical Degree,1,206,3,Female,64,3,2,Research Director,3,Married,17005,14343,3,Y,Yes,11,3,2,80,0,19,1,3,13,13,4,14
28,No,Travel_Rarely,901,Research & Development,20,5,Human Resources,1,207,3,Female,92,2,4,Sales Executive,1,Married,17708,13951,4,Y,No,13,3,4,80,1,24,3,1,10,10,8,2
33,No,Travel_Frequently,263,Research & Development,1,5,Technical Degree,1,208,2,Male,35,1,2,Sales Representative,4,Married,14004,16691,6,Y,No,12,3,1,80,1,8,1,2,8,2,3,9
50,Yes,Travel_Rarely,1362,Sales,13,5,Medical,1,209,1,Female,35,4,4,Laboratory Technician,1,Single,11962,13520,7,Y,No,23,3,2,80,3,39,0,3,12,1,7,13
26,No,Travel_Frequently,1440,Research & Development,18,4,Marketing,1,210,2,Female,59,4,1,Manufacturing Director,3,Single,11775,21354,6,Y,No,23,3,4,80,2,33,3,3,17,17,12,3
23,No,Travel_Rarely,1095,Sales,9,4,Life Sciences,1,211,4,Male,30,2,5,Research Director,4,Divorced,4557,6908,1,Y,No,22,3,3,80,1,20,0,2,10,13,10,13
33,No,Travel_Rarely,755,Sales,26,3,Life Sciences,1,212,3,Male,92,1,1,Laboratory Technician,3,Divorced,4587,13326,3,Y,No,13,3,1,80,0,23,3,2,14,4,14,5
46,No,Travel_Rarely,1458,Sales,24,3,Technical Degree,1,213,1,Male,37,3,4,Sales Representative,3,Married,17535,3959,0,Y,No,15,3,4,80,3,6,5,4,18,11,6,11
20,Yes,Travel_Frequently,117,Sales,24,2,Human Resources,1,214,4,Male,57,1,5,Sales Executive,1,Divorced,1954,7182,8,Y,No,21,3,1,80,1,3,6,3,0,13,11,1
37,No,Travel_Rarely,1194,Research & Development,9,3,Marketing,1,215,2,Male,62,4,2,Human Resources,4,Married,14794,2805,2,Y,Yes,22,3,3,80,3,7,4,3,3,5,7,16
53,No,Travel_Rarely,1298,Research & Development,23,2,Marketing,1,216,3,Female,82,1,3,Manager,3,Single,1687,5100,2,Y,No,11,3,1,80,1,12,6,1,13,7,4,0
36,No,Travel_Rarely,910,Research & Development,29,5,Medical,1,217,2,Female,67,1,2,Laboratory Technician,4,Divorced,9501,3575,8,Y,Yes,15,3,2,80,1,20,4,4,13,6,1,16
43,No,Travel_Rarely,438,Research & Development,9,3,Human Resources,1,218,1,Female,81,4,3,Sales Representative,1,Married,16138,13922,2,Y,No,12,3,4,80,3,34,4,1,2,6,6,4
20,Yes,Travel_Rarely,347,Research & Development,10,3,Life Sciences,1,219,1,Female,40,4,2,Healthcare Representative,3,Single,10694,10791,7,Y,No,24,3,1,80,0,4,6,3,16,11,2,15
36,No,Travel_Rarely,1316,Research & Development,28,3,Medical,1,220,1,Female,31,3,4,Research Director,1,Married,4127,4615,1,Y,No,14,4,1,80,0,7,5,1,2,6,14,13
37,No,Travel_Rarely,1448,Research & Development,2,2,Other,1,221,1,Male,82,1,1,Research Director,4,Divorced,13760,13563,2,Y,No,16,3,4,80,2,1,6,3,15,11,12,9
49,No,Travel_Frequently,405,Research & Development,6,2,Marketing,1,222,1,Male,97,4,3,Human Resources,4,Married,12559,17040,1,Y,Yes,19,3,3,80,1,23,1,3,13,15,9,2
24,No,Travel_Rarely,303,Research & Development,15,1,Life Sciences,1,223,2,Male,36,2,4,Manager,1,Single,15796,7626,0,Y,No,20,3,3,80,2,15,3,1,19,6,9,2
58,No,Travel_Rarely,952,Sales,3,2,Medical,1,224,1,Male,96,4,1,Manufacturing Director,2,Divorced,4395,12738,1,Y,Yes,16,3,4,80,3,3,1,1,12,7,9,3
50,No,Travel_Rarely,1246,Research & Development,11,2,Technical Degree,1,225,1,Female,38,3,1,Research Scientist,3,Single,1845,19010,7,Y,No,20,3,4,80,2,29,3,2,14,0,14,6
57,No,Travel_Rarely,546,Research & Development,6,4,Other,1,226,3,Male,92,3,5,Laboratory Technician,4,Divorced,2164,8884,8,Y,No,23,3,2,80,3,29,0,2,13,12,11,0
56,No,Travel_Frequently,812,Research & Development,3,3,Medical,1,227,1,Male,40,2,5,Healthcare Representative,4,Married,13954,21195,1,Y,No,21,3,1,80,0,34,4,2,18,0,10,15
35,No,Travel_Rarely,532,Research & Development,24,2,Technical Degree,1,228,3,Female,66,3,5,Research Director,3,Single,6904,19994,6,Y,No,22,3,1,80,3,12,4,3,5,17,9,16
57,No,Travel_Rarely,1251,Sales,11,3,Life Sciences,1,229,3,Female,43,1,3,Research Scientist,1,Single,14731,13454,4,Y,No,12,3,3,80,3,36,3,1,9,6,12,7
18,No,Travel_Frequently,921,Sales,15,3,Life Sciences,1,230,3,Male,48,3,3,Healthcare Representative,1,Married,1354,13974,2,Y,No,18,3,2,80,2,10,1,4,14,16,1,5
28,No,Travel_Rarely,1170,Research & Development,13,4,Other,1,231,2,Female,37,2,1,Human Resources,1,Single,19256,10866,8,Y,No,15,4,1,80,1,18,1,3,19,14,2,1
45,No,Travel_Rarely,604,Research & Development,20,3,Technical Degree,1,232,2,Female,36,3,3,Research Scientist,2,Single,19408,18432,5,Y,No,19,3,2,80,2,17,2,4,5,3,13,9
42,No,Travel_Rarely,214,Research & Development,28,2,Marketing,1,233,4,Male,88,2,1,Research Director,2,Single,3817,19770,0,Y,No,20,4,4,80,0,16,4,1,9,16,13,16
40,No,Travel_Rarely,1094,Research & Development,10,3,Life Sciences,1,234,4,Female,92,3,4,Laboratory Technician,4,Single,4832,20286,4,Y,No,19,3,1,80,0,10,4,3,6,6,3,3
48,No,Non-Travel,322,Sales,6,1,Human Resources,1,235,3,Male,36,4,2,Research Director,1,Married,13467,23106,6,Y,No,14,3,4,80,0,14,1,4,16,15,9,12
47,No,Travel_Frequently,735,Research & Development,15,1,Marketing,1,236,2,Female,84,2,1,Manufacturing Director,3,Single,9257,17015,3,Y,No,23,3,3,80,1,7,4,4,17,16,12,15
59,No,Travel_Rarely,771,Research & Development,25,4,Marketing,1,237,1,Female,32,3,1,Manufacturing Director,4,Single,14107,6372,7,Y,No,11,3,3,80,2,28,1,2,16,14,10,12
52,No,Non-Travel,1057,Research & Development,18,2,Medical,1,238,4,Female,96,1,4,Sales Representative,3,Single,13458,5842,4,Y,No,21,4,4,80,3,16,2,2,8,8,6,4
24,No,Travel_Rarely,1032,Sales,18,4,Medical,1,239,2,Female,47,2,5,Healthcare Representative,4,Divorced,11713,25453,8,Y,No,24,3,3,80,3,25,3,2,9,12,9,11
33,No,Travel_Rarely,195,Research & Development,7,1,Life Sciences,1,240,1,Male,74,2,5,Manufacturing Director,2,Divorced,3581,22695,8,Y,No,19,3,4,80,1,4,3,3,9,6,14,6
43,No,Travel_Frequently,206,Research & Development,15,2,Marketing,1,241,1,Female,65,3,5,Sales Representative,4,Married,10582,26805,8,Y,No,19,4,4,80,0,3,2,1,6,10,11,8
19,No,Travel_Rarely,731,Sales,18,3,Medical,1,242,2,Male,45,4,1,Laboratory Technician,2,Married,19870,26190,0,Y,Yes,18,4,4,80,1,23,4,1,15,7,0,4
18,No,Travel_Rarely,797,Research & Development,18,2,Technical Degree,1,243,4,Male,58,4,1,Human Resources,4,Married,9418,24850,1,Y,No,15,3,3,80,3,10,6,2,17,16,5,3
29,No,Travel_Rarely,131,Research & Development,20,5,Technical Degree,1,244,2,Female,88,3,3,Healthcare Representative,1,Single,19827,9997,2,Y,No,15,3,3,80,0,29,0,2,5,3,12,9
22,No,Travel_Rarely,165,Sales,9,2,Technical Degree,1,245,4,Female,47,3,3,Laboratory Technician,3,Divorced,15419,13684,3,Y,No,20,3,3,80,1,39,4,2,19,3,5,15
54,No,Travel_Frequently,1302,Research & Development,24,3,Technical Degree,1,246,3,Male,78,1,2,Research Scientist,1,Divorced,12814,24752,8,Y,No,16,3,4,80,3,34,1,4,0,17,7,10
49,No,Travel_Rarely,878,Sales,2,5,Marketing,1,247,2,Female,75,3,2,Sales Representative,4,Married,2036,20069,5,Y,No,11,4,2,80,3,32,5,2,0,16,1,8
26,No,Travel_Rarely,1015,Human Resources,8,4,Technical Degree,1,248,2,Female,58,2,3,Sales Representative,4,Divorced,11024,26523,0,Y,No,19,3,3,80,1,35,0,4,11,2,1,4
58,Yes,Travel_Rarely,648,Research & Development,20,2,Marketing,1,249,4,Male,99,3,1,Healthcare Representative,4,Married,11932,23517,8,Y,Yes,15,3,2,80,3,20,2,1,1,8,0,10
52,No,Non-Travel,300,Research & Development,2,4,Life Sciences,1,250,4,Female,79,1,4,Manufacturing Director,2,Single,8435,10824,5,Y,No,17,4,3,80,2,37,3,3,3,5,2,8
36,No,Travel_Frequently,148,Sales,11,2,Life Sciences,1,251,2,Male,84,3,3,Research Scientist,3,Divorced,2548,18267,3,Y,No,21,3,1,80,2,4,3,3,16,1,6,16
33,No,Travel_Rarely,886,Research & Development,26,1,Technical Degree,1,252,1,Female,56,3,1,Research Scientist,3,Single,6065,20806,3,Y,No,18,4,1,80,0,4,6,3,3,11,14,10
20,No,Non-Travel,1050,Research & Development,7,1,Technical Degree,1,253,1,Female,36,2,3,Sales Representative,4,Single,4407,21134,2,Y,No,15,3,1,80,2,20,4,3,10,14,7,5
37,No,Travel_Rarely,362,Sales,6,3,Technical Degree,1,254,1,Female,70,4,5,Sales Representative,4,Divorced,1639,10524,6,Y,No,13,3,2,80,2,24,3,4,3,8,6,15
41,No,Travel_Rarely,1256,Research & Development,10,1,Life Sciences,1,255,3,Female,40,3,3,Manufacturing Director,2,Married,1172,12071,2,Y,No,16,3,3,80,1,9,4,4,0,1,8,13
50,No,Travel_Rarely,443,Sales,5,5,Medical,1,256,3,Female,34,1,5,Manufacturing Director,1,Divorced,6666,8309,1,Y,No,17,3,4,80,0,18,6,2,6,11,14,2
41,No,Travel_Rarely,1299,Human Resources,11,5,Life Sciences,1,257,4,Female,95,3,1,Manufacturing Director,1,Single,5354,10698,7,Y,Yes,23,3,2,80,1,31,6,4,17,15,7,9
28,No,Travel_Frequently,110,Research & Development,1,2,Technical Degree,1,258,3,Male,85,3,5,Research Scientist,3,Married,11109,22596,3,Y,No,24,3,3,80,1,17,1,2,8,6,7,3
25,Yes,Travel_Rarely,300,Research & Development,2,4,Medical,1,259,1,Male,41,2,3,Human Resources,2,Single,3886,19326,7,Y,No,14,3,1,80,2,33,1,2,2,0,10,1
53,No,Travel_Rarely,1044,Research & Development,24,5,Medical,1,260,2,Female,71,4,5,Sales Executive,4,Married,3164,11781,0,Y,No,19,3,2,80,2,14,2,3,7,6,1,12
55,No,Travel_Rarely,1025,Research & Development,1,2,Other,1,261,3,Female,39,4,4,Research Director,3,Divorced,4945,19846,4,Y,No,24,3,3,80,3,23,5,4,18,2,0,10
57,No,Non-Travel,102,Sales,19,4,Marketing,1,262,3,Male,57,4,5,Manager,2,Single,11401,9471,8,Y,No,21,3,4,80,3,4,1,4,3,4,5,11
37,No,Travel_Rarely,1337,Sales,2,1,Technical Degree,1,263,1,Male,36,3,5,Sales Representative,1,Married,8746,16792,0,Y,No,14,3,2,80,0,31,4,2,17,2,6,0
52,No,Non-Travel,907,Sales,21,2,Marketing,1,264,3,Male,43,2,2,Healthcare Representative,2,Married,12975,3991,3,Y,Yes,21,3,4,80,2,8,3,2,19,14,5,8
42,No,Non-Travel,1430,Research & Development,20,4,Other,1,265,4,Female,98,2,4,Manager,1,Divorced,19974,15156,5,Y,No,20,3,2,80,3,4,1,1,10,5,6,11
52,No,Travel_Rarely,659,Research & Development,29,3,Marketing,1,266,2,Female,90,3,1,Manager,2,Married,8754,23774,7,Y,No,12,3,1,80,1,4,1,1,13,14,7,6
42,No,Travel_Rarely,1450,Human Resources,23,3,Technical Degree,1,267,1,Female,80,2,5,Human Resources,3,Married,16596,11926,2,Y,Yes,19,3,1,80,2,33,4,2,17,2,1,16
46,No,Travel_Rarely,298,Sales,21,5,Other,1,268,4,Male,71,4,4,Manufacturing Director,1,Single,6185,18496,4,Y,No,14,3,1,80,0,6,6,1,15,0,0,9
35,No,Non-Travel,208,Research & Development,24,4,Marketing,1,269,1,Male,37,2,1,Healthcare Representative,3,Divorced,2093,25567,6,Y,No,14,3,4,80,0,25,1,1,2,1,9,5
35,No,Travel_Rarely,1414,Research & Development,4,3,Life Sciences,1,270,4,Female,79,3,4,Manufacturing Director,3,Divorced,4880,4263,0,Y,No,20,3,1,80,1,0,3,2,14,3,7,6
19,Yes,Travel_Rarely,207,Research & Development,12,5,Medical,1,271,2,Male,30,3,2,Sales Executive,1,Single,11686,7254,6,Y,Yes,11,3,4,80,3,33,5,2,3,13,7,13
52,Yes,Travel_Rarely,651,Research & Development,22,2,Other,1,272,2,Female,98,1,1,Manager,1,Single,11771,4811,7,Y,No,24,3,4,80,1,25,3,4,4,13,13,10
33,No,Travel_Rarely,1072,Research & Development,20,2,Life Sciences,1,273,4,Female,40,1,1,Healthcare Representative,4,Single,11680,14571,7,Y,No,12,3,4,80,3,31,6,2,16,9,7,1
58,No,Non-Travel,151,Research & Development,18,4,Technical Degree,1,274,4,Male,77,2,5,Manufacturing Director,4,Married,3785,19217,8,Y,No,22,3,1,80,2,11,5,2,6,10,13,0
53,No,Travel_Rarely,211,Research & Development,1,4,Medical,1,275,4,Female,39,2,3,Manager,4,Divorced,15799,17457,5,Y,No,13,3,3,80,0,5,3,3,15,3,9,9
50,No,Travel_Frequently,394,Research & Development,1,4,Other,1,276,4,Male,44,3,1,Healthcare Representative,3,Divorced,17280,9227,5,Y,No,17,3,4,80,3,19,6,4,13,14,6,11
21,No,Travel_Rarely,1312,Sales,24,4,Medical,1,277,4,Male,76,1,1,Laboratory Technician,3,Divorced,7539,10421,1,Y,No,22,3,3,80,1,18,3,4,15,3,1,8
50,No,Travel_Rarely,164,Sales,14,3,Human Resources,1,278,4,Female,54,1,2,Research Scientist,4,Married,18958,16207,2,Y,No,19,3,4,80,2,15,0,4,6,15,3,10
31,No,Non-Travel,673,Research & Development,4,3,Human Resources,1,279,2,Female,35,4,2,Manager,3,Divorced,17016,15954,3,Y,No,22,3,1,80,3,3,6,3,8,1,8,0
38,No,Travel_Rarely,564,Research & Development,5,5,Other,1,280,4,Male,40,4,2,Manufacturing Director,3,Divorced,15730,14672,3,Y,No,15,3,1,80,2,31,3,2,3,12,7,9
37,No,Non-Travel,357,Research & Development,11,3,Other,1,281,3,Female,46,3,5,Laboratory Technician,1,Divorced,11565,22638,7,Y,No,14,4,1,80,2,17,6,4,10,7,3,10
25,No,Travel_Rarely,1103,Research & Development,24,2,Marketing,1,282,2,Male,44,3,1,Research Director,1,Divorced,9060,11015,0,Y,No,23,3,2,80,1,4,6,4,1,12,7,2
24,No,Travel_Rarely,733,Research & Development,28,5,Medical,1,283,1,Female,45,3,2,Human Resources,3,Single,4990,4518,3,Y,No,12,4,1,80,1,5,0,1,11,7,9,15
20,No,Travel_Rarely,1454,Research & Development,23,3,Human Resources,1,284,2,Male,85,3,2,Sales Representative,4,Married,18573,22051,3,Y,No,24,3,3,80,2,13,3,4,11,3,12,9
